stimulus,word_index,word_index_in_sentence,word,sentence,surprisal,num_tokens,frequency
arg_pisacowsmilk_10_page_10,66,2,pot,Rezultatele vă pot surprinde.,4.111548904461344,1,0.00117
arg_pisacowsmilk_10_page_10,67,3,surprinde,Rezultatele vă pot surprinde.,4.083702738924062,1,1.58e-05
arg_pisacowsmilk_10_page_11,0,0,Unul,Unul dintre cele mai importante și recente studii asupra efectelor consumului de lapte s-a publicat în numărul din octombrie 2014 al Jurnalului Medical Britanic.,0.010860462388124664,1,0.000724
arg_pisacowsmilk_10_page_11,1,1,dintre,Unul dintre cele mai importante și recente studii asupra efectelor consumului de lapte s-a publicat în numărul din octombrie 2014 al Jurnalului Medical Britanic.,0.11738726654259118,1,0.00129
arg_pisacowsmilk_10_page_11,2,2,cele,Unul dintre cele mai importante și recente studii asupra efectelor consumului de lapte s-a publicat în numărul din octombrie 2014 al Jurnalului Medical Britanic.,0.0008930382820661598,1,0.00138
arg_pisacowsmilk_10_page_11,3,3,mai,Unul dintre cele mai importante și recente studii asupra efectelor consumului de lapte s-a publicat în numărul din octombrie 2014 al Jurnalului Medical Britanic.,0.000854662913730833,1,0.00977
arg_pisacowsmilk_10_page_11,4,4,importante,Unul dintre cele mai importante și recente studii asupra efectelor consumului de lapte s-a publicat în numărul din octombrie 2014 al Jurnalului Medical Britanic.,2.978387965540888,1,0.000178
arg_pisacowsmilk_10_page_11,5,5,și,Unul dintre cele mai importante și recente studii asupra efectelor consumului de lapte s-a publicat în numărul din octombrie 2014 al Jurnalului Medical Britanic.,0.026293088218738454,1,0.0288
arg_pisacowsmilk_10_page_11,6,6,recente,Unul dintre cele mai importante și recente studii asupra efectelor consumului de lapte s-a publicat în numărul din octombrie 2014 al Jurnalului Medical Britanic.,5.3015310138278275,1,2.4e-05
arg_pisacowsmilk_10_page_11,7,7,studii,Unul dintre cele mai importante și recente studii asupra efectelor consumului de lapte s-a publicat în numărul din octombrie 2014 al Jurnalului Medical Britanic.,0.21954303374659404,1,0.000132
arg_pisacowsmilk_10_page_11,8,8,asupra,Unul dintre cele mai importante și recente studii asupra efectelor consumului de lapte s-a publicat în numărul din octombrie 2014 al Jurnalului Medical Britanic.,0.02064633214359973,1,0.000468
arg_pisacowsmilk_10_page_11,9,9,efectelor,Unul dintre cele mai importante și recente studii asupra efectelor consumului de lapte s-a publicat în numărul din octombrie 2014 al Jurnalului Medical Britanic.,1.3804200866055942,1,9.77e-06
arg_pisacowsmilk_10_page_11,10,10,consumului,Unul dintre cele mai importante și recente studii asupra efectelor consumului de lapte s-a publicat în numărul din octombrie 2014 al Jurnalului Medical Britanic.,0.9440288465890486,1,8.91e-06
arg_pisacowsmilk_10_page_11,11,11,de,Unul dintre cele mai importante și recente studii asupra efectelor consumului de lapte s-a publicat în numărul din octombrie 2014 al Jurnalului Medical Britanic.,0.003640905562658067,1,0.0525
arg_pisacowsmilk_10_page_11,12,12,lapte,Unul dintre cele mai importante și recente studii asupra efectelor consumului de lapte s-a publicat în numărul din octombrie 2014 al Jurnalului Medical Britanic.,9.307167223369047,1,3.8e-05
arg_pisacowsmilk_10_page_11,13,13,s-a,Unul dintre cele mai importante și recente studii asupra efectelor consumului de lapte s-a publicat în numărul din octombrie 2014 al Jurnalului Medical Britanic.,17.196317006624266,3,0.00278
arg_pisacowsmilk_10_page_11,14,14,publicat,Unul dintre cele mai importante și recente studii asupra efectelor consumului de lapte s-a publicat în numărul din octombrie 2014 al Jurnalului Medical Britanic.,0.1034832742252651,1,0.000178
arg_pisacowsmilk_10_page_11,15,15,în,Unul dintre cele mai importante și recente studii asupra efectelor consumului de lapte s-a publicat în numărul din octombrie 2014 al Jurnalului Medical Britanic.,0.003637974472746558,1,0.0295
arg_pisacowsmilk_10_page_11,16,16,numărul,Unul dintre cele mai importante și recente studii asupra efectelor consumului de lapte s-a publicat în numărul din octombrie 2014 al Jurnalului Medical Britanic.,0.038656470241039124,1,0.000275
arg_pisacowsmilk_10_page_11,17,17,din,Unul dintre cele mai importante și recente studii asupra efectelor consumului de lapte s-a publicat în numărul din octombrie 2014 al Jurnalului Medical Britanic.,0.11713403170639415,1,0.0135
arg_pisacowsmilk_10_page_11,18,18,octombrie,Unul dintre cele mai importante și recente studii asupra efectelor consumului de lapte s-a publicat în numărul din octombrie 2014 al Jurnalului Medical Britanic.,3.587478736146451,1,0.000302
arg_pisacowsmilk_10_page_11,19,19,2014,Unul dintre cele mai importante și recente studii asupra efectelor consumului de lapte s-a publicat în numărul din octombrie 2014 al Jurnalului Medical Britanic.,4.7881204664450445,1,6.77e-05
arg_pisacowsmilk_10_page_11,20,20,al,Unul dintre cele mai importante și recente studii asupra efectelor consumului de lapte s-a publicat în numărul din octombrie 2014 al Jurnalului Medical Britanic.,0.013031067810424837,1,0.00427
arg_pisacowsmilk_10_page_11,21,21,Jurnalului,Unul dintre cele mai importante și recente studii asupra efectelor consumului de lapte s-a publicat în numărul din octombrie 2014 al Jurnalului Medical Britanic.,15.270662740875801,2,3.16e-06
arg_pisacowsmilk_10_page_11,22,22,Medical,Unul dintre cele mai importante și recente studii asupra efectelor consumului de lapte s-a publicat în numărul din octombrie 2014 al Jurnalului Medical Britanic.,1.76436874534749,1,3.8e-05
arg_pisacowsmilk_10_page_11,23,23,Britanic,Unul dintre cele mai importante și recente studii asupra efectelor consumului de lapte s-a publicat în numărul din octombrie 2014 al Jurnalului Medical Britanic.,12.45577178736074,1,3.31e-05
arg_pisacowsmilk_10_page_11,24,0,Rezultatele,Rezultatele studiului au condus la câteva concluzii de mare impact.,0.09442101270908262,1,4.68e-05
arg_pisacowsmilk_10_page_11,25,1,studiului,Rezultatele studiului au condus la câteva concluzii de mare impact.,2.110286706188725,1,1.05e-05
arg_pisacowsmilk_10_page_11,26,2,au,Rezultatele studiului au condus la câteva concluzii de mare impact.,0.005869135301349958,1,0.00562
arg_pisacowsmilk_10_page_11,27,3,condus,Rezultatele studiului au condus la câteva concluzii de mare impact.,0.9771198649011961,1,9.55e-05
arg_pisacowsmilk_10_page_11,28,4,la,Rezultatele studiului au condus la câteva concluzii de mare impact.,0.02266408221951612,1,0.0162
arg_pisacowsmilk_10_page_11,29,5,câteva,Rezultatele studiului au condus la câteva concluzii de mare impact.,1.4851401777686217,1,0.00049
arg_pisacowsmilk_10_page_11,30,6,concluzii,Rezultatele studiului au condus la câteva concluzii de mare impact.,0.5788142556923045,1,5.75e-06
arg_pisacowsmilk_10_page_11,31,7,de,Rezultatele studiului au condus la câteva concluzii de mare impact.,0.091948094716874,1,0.0525
arg_pisacowsmilk_10_page_11,32,8,mare,Rezultatele studiului au condus la câteva concluzii de mare impact.,0.15223532693262173,1,0.00148
arg_pisacowsmilk_10_page_11,33,9,impact,Rezultatele studiului au condus la câteva concluzii de mare impact.,3.7292666747265724,1,3.8e-05
arg_pisacowsmilk_10_page_11,34,0,Mai,Mai mult de 100000 de persoane din Suedia au fost subiecții studiului pe o perioadă de 20-30 de ani.,0.022658841056435935,1,0.00977
arg_pisacowsmilk_10_page_11,35,1,mult,Mai mult de 100000 de persoane din Suedia au fost subiecții studiului pe o perioadă de 20-30 de ani.,0.07005952866326698,1,0.00158
arg_pisacowsmilk_10_page_11,36,2,de,Mai mult de 100000 de persoane din Suedia au fost subiecții studiului pe o perioadă de 20-30 de ani.,0.0053018944307198276,1,0.0525
arg_pisacowsmilk_10_page_11,37,3,100000,Mai mult de 100000 de persoane din Suedia au fost subiecții studiului pe o perioadă de 20-30 de ani.,13.580961417214194,2,5.72e-11
arg_pisacowsmilk_10_page_11,38,4,de,Mai mult de 100000 de persoane din Suedia au fost subiecții studiului pe o perioadă de 20-30 de ani.,0.001230716694778973,1,0.0525
arg_pisacowsmilk_10_page_11,39,5,persoane,Mai mult de 100000 de persoane din Suedia au fost subiecții studiului pe o perioadă de 20-30 de ani.,1.510078927498148,1,0.000295
arg_pisacowsmilk_10_page_11,40,6,din,Mai mult de 100000 de persoane din Suedia au fost subiecții studiului pe o perioadă de 20-30 de ani.,0.005529679024411421,1,0.0135
arg_pisacowsmilk_10_page_11,41,7,Suedia,Mai mult de 100000 de persoane din Suedia au fost subiecții studiului pe o perioadă de 20-30 de ani.,7.632020233531186,1,2.45e-05
arg_pisacowsmilk_10_page_11,42,8,au,Mai mult de 100000 de persoane din Suedia au fost subiecții studiului pe o perioadă de 20-30 de ani.,0.0006911918389291509,1,0.00562
arg_pisacowsmilk_10_page_11,43,9,fost,Mai mult de 100000 de persoane din Suedia au fost subiecții studiului pe o perioadă de 20-30 de ani.,0.09466000744756423,1,0.00525
arg_pisacowsmilk_10_page_11,44,10,subiecții,Mai mult de 100000 de persoane din Suedia au fost subiecții studiului pe o perioadă de 20-30 de ani.,6.929504931222453,1,2.45e-06
arg_pisacowsmilk_10_page_11,45,11,studiului,Mai mult de 100000 de persoane din Suedia au fost subiecții studiului pe o perioadă de 20-30 de ani.,1.5780107116163258,1,1.05e-05
arg_pisacowsmilk_10_page_11,46,12,pe,Mai mult de 100000 de persoane din Suedia au fost subiecții studiului pe o perioadă de 20-30 de ani.,0.7706830036077003,1,0.0115
arg_pisacowsmilk_10_page_11,47,13,o,Mai mult de 100000 de persoane din Suedia au fost subiecții studiului pe o perioadă de 20-30 de ani.,0.002471356435387266,1,0.0129
arg_pisacowsmilk_10_page_11,48,14,perioadă,Mai mult de 100000 de persoane din Suedia au fost subiecții studiului pe o perioadă de 20-30 de ani.,0.15375411733013192,1,0.000234
arg_pisacowsmilk_10_page_11,49,15,de,Mai mult de 100000 de persoane din Suedia au fost subiecții studiului pe o perioadă de 20-30 de ani.,0.003969225321901561,1,0.0525
arg_pisacowsmilk_10_page_11,50,16,20-30,Mai mult de 100000 de persoane din Suedia au fost subiecții studiului pe o perioadă de 20-30 de ani.,14.73114150714597,3,6.62e-05
arg_pisacowsmilk_10_page_11,51,17,de,Mai mult de 100000 de persoane din Suedia au fost subiecții studiului pe o perioadă de 20-30 de ani.,0.0006686514912237146,1,0.0525
arg_pisacowsmilk_10_page_11,52,18,ani,Mai mult de 100000 de persoane din Suedia au fost subiecții studiului pe o perioadă de 20-30 de ani.,0.41983046811594293,1,0.00138
arg_pisacowsmilk_10_page_11,53,0,Cercetătorii,Cercetătorii au descoperit că femeile care beau lapte suferă mai multe fracturi de oase decât acelea care nu consumă lapte.,0.29954599414020094,1,1.7e-05
arg_pisacowsmilk_10_page_11,54,1,au,Cercetătorii au descoperit că femeile care beau lapte suferă mai multe fracturi de oase decât acelea care nu consumă lapte.,0.0006446489890493278,1,0.00562
arg_pisacowsmilk_10_page_11,55,2,descoperit,Cercetătorii au descoperit că femeile care beau lapte suferă mai multe fracturi de oase decât acelea care nu consumă lapte.,0.38088369096177177,1,0.000107
arg_pisacowsmilk_10_page_11,56,3,că,Cercetătorii au descoperit că femeile care beau lapte suferă mai multe fracturi de oase decât acelea care nu consumă lapte.,0.006852213284091672,1,0.00813
arg_pisacowsmilk_10_page_11,57,4,femeile,Cercetătorii au descoperit că femeile care beau lapte suferă mai multe fracturi de oase decât acelea care nu consumă lapte.,3.0296879013234475,1,9.55e-05
arg_pisacowsmilk_10_page_11,58,5,care,Cercetătorii au descoperit că femeile care beau lapte suferă mai multe fracturi de oase decât acelea care nu consumă lapte.,0.009882096314196039,1,0.00794
arg_pisacowsmilk_10_page_11,59,6,beau,Cercetătorii au descoperit că femeile care beau lapte suferă mai multe fracturi de oase decât acelea care nu consumă lapte.,2.619185436596752,1,1.55e-05
arg_pisacowsmilk_10_page_11,60,7,lapte,Cercetătorii au descoperit că femeile care beau lapte suferă mai multe fracturi de oase decât acelea care nu consumă lapte.,1.1177423365241344,1,3.8e-05
arg_pisacowsmilk_10_page_11,61,8,suferă,Cercetătorii au descoperit că femeile care beau lapte suferă mai multe fracturi de oase decât acelea care nu consumă lapte.,3.302496179874834,1,2.4e-05
arg_pisacowsmilk_10_page_11,62,9,mai,Cercetătorii au descoperit că femeile care beau lapte suferă mai multe fracturi de oase decât acelea care nu consumă lapte.,0.00010766515674706725,1,0.00977
arg_pisacowsmilk_10_page_11,63,10,multe,Cercetătorii au descoperit că femeile care beau lapte suferă mai multe fracturi de oase decât acelea care nu consumă lapte.,1.2496473219752413,1,0.000851
arg_pisacowsmilk_10_page_11,64,11,fracturi,Cercetătorii au descoperit că femeile care beau lapte suferă mai multe fracturi de oase decât acelea care nu consumă lapte.,1.2893207159272508,1,2.88e-06
arg_pisacowsmilk_10_page_11,65,12,de,Cercetătorii au descoperit că femeile care beau lapte suferă mai multe fracturi de oase decât acelea care nu consumă lapte.,0.13245909858560515,1,0.0525
arg_pisacowsmilk_10_page_11,66,13,oase,Cercetătorii au descoperit că femeile care beau lapte suferă mai multe fracturi de oase decât acelea care nu consumă lapte.,3.7402367696263488,1,1.23e-05
arg_pisacowsmilk_10_page_11,67,14,decât,Cercetătorii au descoperit că femeile care beau lapte suferă mai multe fracturi de oase decât acelea care nu consumă lapte.,0.02722279873480404,1,0.000794
arg_pisacowsmilk_10_page_11,68,15,acelea,Cercetătorii au descoperit că femeile care beau lapte suferă mai multe fracturi de oase decât acelea care nu consumă lapte.,6.558621722925078,1,2.63e-05
arg_pisacowsmilk_10_page_11,69,16,care,Cercetătorii au descoperit că femeile care beau lapte suferă mai multe fracturi de oase decât acelea care nu consumă lapte.,0.008610502165036012,1,0.00794
arg_pisacowsmilk_10_page_11,70,17,nu,Cercetătorii au descoperit că femeile care beau lapte suferă mai multe fracturi de oase decât acelea care nu consumă lapte.,0.09265379111027505,1,0.0102
arg_pisacowsmilk_10_page_11,71,18,consumă,Cercetătorii au descoperit că femeile care beau lapte suferă mai multe fracturi de oase decât acelea care nu consumă lapte.,5.001869286038749,1,1.2e-05
arg_pisacowsmilk_10_page_11,72,19,lapte,Cercetătorii au descoperit că femeile care beau lapte suferă mai multe fracturi de oase decât acelea care nu consumă lapte.,4.101482103624889,1,3.8e-05
arg_pisacowsmilk_10_page_11,73,0,În,"În plus, atât femeile cât și bărbații care beau lapte suferă într-o proporție mai mare de boli de inimă și de cancer.",0.0056999151692534,1,0.0295
arg_pisacowsmilk_10_page_11,74,1,plus,"În plus, atât femeile cât și bărbații care beau lapte suferă într-o proporție mai mare de boli de inimă și de cancer.",2.218125556062068,1,0.000135
arg_pisacowsmilk_10_page_11,75,2,atât,"În plus, atât femeile cât și bărbații care beau lapte suferă într-o proporție mai mare de boli de inimă și de cancer.",0.0012552453465462458,1,0.000724
arg_pisacowsmilk_10_page_11,76,3,femeile,"În plus, atât femeile cât și bărbații care beau lapte suferă într-o proporție mai mare de boli de inimă și de cancer.",0.01371915677119051,1,9.55e-05
arg_pisacowsmilk_10_page_11,77,4,cât,"În plus, atât femeile cât și bărbații care beau lapte suferă într-o proporție mai mare de boli de inimă și de cancer.",0.015823387071943026,1,0.000955
arg_pisacowsmilk_10_page_11,78,5,și,"În plus, atât femeile cât și bărbații care beau lapte suferă într-o proporție mai mare de boli de inimă și de cancer.",0.0013456176622721246,1,0.0288
arg_pisacowsmilk_10_page_11,79,6,bărbații,"În plus, atât femeile cât și bărbații care beau lapte suferă într-o proporție mai mare de boli de inimă și de cancer.",0.5913191182044788,1,3.89e-05
arg_pisacowsmilk_10_page_11,80,7,care,"În plus, atât femeile cât și bărbații care beau lapte suferă într-o proporție mai mare de boli de inimă și de cancer.",0.030017637657131783,1,0.00794
arg_pisacowsmilk_10_page_11,81,8,beau,"În plus, atât femeile cât și bărbații care beau lapte suferă într-o proporție mai mare de boli de inimă și de cancer.",1.9463716975870713,1,1.55e-05
arg_pisacowsmilk_10_page_11,82,9,lapte,"În plus, atât femeile cât și bărbații care beau lapte suferă într-o proporție mai mare de boli de inimă și de cancer.",8.204279861582249,1,3.8e-05
arg_pisacowsmilk_10_page_11,83,10,suferă,"În plus, atât femeile cât și bărbații care beau lapte suferă într-o proporție mai mare de boli de inimă și de cancer.",0.20877748167240964,1,2.4e-05
arg_pisacowsmilk_10_page_11,84,11,într-o,"În plus, atât femeile cât și bărbații care beau lapte suferă într-o proporție mai mare de boli de inimă și de cancer.",19.16424303126157,3,0.0011
arg_pisacowsmilk_10_page_11,85,12,proporție,"În plus, atât femeile cât și bărbații care beau lapte suferă într-o proporție mai mare de boli de inimă și de cancer.",1.3248312649191742,1,1.29e-05
arg_pisacowsmilk_10_page_11,86,13,mai,"În plus, atât femeile cât și bărbații care beau lapte suferă într-o proporție mai mare de boli de inimă și de cancer.",0.5805255568076705,1,0.00977
